Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
4.43 250 74.6628 250 36.9167 LOS 50.2955 91.442
4.44 250 74.8291 250 37 LOS 48.4941 91.458
4.45 250 74.9954 250 37.0833 LOS 50.4916 91.4739
4.46 250 75.1617 250 37.1667 LOS 50.6623 91.4897
4.47 250 75.3279 250 37.25 LOS 48.2305 91.5055
4.48 250 75.4942 250 37.3333 LOS 47.8676 91.5213
4.49 250 75.6605 250 37.4167 LOS 51.0013 91.5371
4.5 250 75.8268 250 37.5 LOS 52.4285 91.5528
4.51 250 75.9931 250 37.5833 LOS 51.4944 91.5684
4.52 250 76.1594 250 37.6667 LOS 47.1444 91.5841
4.53 250 76.3256 250 37.75 LOS 51.96 91.5997
4.54 250 76.4919 250 37.8333 LOS 48.4763 91.6153
4.55 250 76.6582 250 37.9167 LOS 49.6579 91.6308
4.56 250 76.8245 250 38 LOS 51.5248 91.6463
4.57 250 76.9908 250 38.0833 LOS 50.7245 91.6618
4.58 250 77.157 250 38.1667 LOS 50.6313 91.6773
4.59 250 77.3233 250 38.25 LOS 52.2104 91.6927
4.6 250 77.4896 250 38.3333 LOS 47.7266 91.7081
4.61 250 77.6559 250 38.4167 LOS 49.1071 91.7234
4.62 250 77.8222 250 38.5 NLOSv 35.4068 95.259
4.63 250 77.9885 250 38.5833 NLOSv 39.4592 94.0212
4.64 250 78.1547 250 38.6667 NLOSv 27.4074 93.5491
4.65 250 78.321 250 38.75 NLOSv 37.786 94.2369
4.66 250 78.4873 250 38.8333 NLOSv 35.9543 93.9494
4.67 250 78.6536 250 38.9167 NLOSv 36.0896 94.9921
4.68 250 78.8199 250 39 NLOSv 40.0999 94.2644
4.69 250 78.9861 250 39.0833 NLOSv 35.8694 96.0774
4.7 250 79.1524 250 39.1667 NLOSv 32.7176 96.0017
4.71 250 79.3187 250 39.25 NLOSv 35.7272 96.1335
4.72 250 79.485 250 39.3333 NLOSv 41.6929 93.846
4.73 250 79.6513 250 39.4167 LOS 55.1497 91.9051
4.74 250 79.8176 250 39.5 LOS 52.7177 91.92
4.75 250 79.9838 250 39.5833 LOS 52.109 91.9349
4.76 250 80.1501 250 39.6667 LOS 52.8451 91.9498
4.77 250 80.3164 250 39.75 LOS 52.412 91.9647
4.78 250 80.4827 250 39.8333 LOS 53.0529 91.9795
4.79 250 80.649 250 39.9167 LOS 54.9537 91.9943
4.8 250 80.8152 250 40 LOS 53.0977 92.009
4.81 250 80.9815 250 40.0833 LOS 53.6548 92.0237
4.82 250 81.1478 250 40.1667 LOS 54.0109 92.0384
4.83 250 81.3141 250 40.25 LOS 53.735 92.0531
4.84 250 81.4804 250 40.3333 LOS 53.6603 92.0677
4.85 250 81.6467 250 40.4167 LOS 52.361 92.0823
4.86 250 81.8129 250 40.5 LOS 54.7741 92.0969
4.87 250 81.9792 250 40.5833 LOS 52.6542 92.1115
4.88 250 82.1455 250 40.6667 LOS 53.0586 92.126
4.89 250 82.3118 250 40.75 LOS 54.396 92.1405
4.9 250 82.4781 250 40.8333 LOS 52.5372 92.1549
4.91 250 82.6443 250 40.9167 LOS 52.3114 92.1694
4.92 250 82.8106 250 41 LOS 53.9517 92.1838
4.93 250 82.9769 250 41.0833 LOS 54.1367 92.1981
4.94 250 83.1432 250 41.1667 LOS 51.7674 92.2125
4.95 250 83.3095 250 41.25 LOS 53.031 92.2268
4.96 250 83.4758 250 41.3333 LOS 54.4039 92.2411
4.97 250 83.642 250 41.4167 LOS 53.4935 92.2554
4.98 250 83.8083 250 41.5 LOS 53.4961 92.2696
4.99 250 83.9746 250 41.5833 LOS 53.434 92.2838
5 250 84.1409 250 41.6667 LOS 51.9062 92.298
5.01 250 84.3072 250 41.75 LOS 54.6747 92.3121
5.02 250 84.4734 250 41.8333 LOS 52.5333 92.3262
5.03 250 84.6397 250 41.9167 LOS 53.8349 92.3403
5.04 250 84.806 250 42 LOS 53.6645 92.3544
5.05 250 84.9723 250 42.0833 LOS 53.4543 92.3684
5.06 250 85.1386 250 42.1667 NLOSv 39.4854 96.7011
5.07 250 85.3048 250 42.25 NLOSv 40.7882 95.8056
5.08 250 85.4711 250 42.3333 NLOSv 41.8255 93.7781
5.09 250 85.6374 250 42.4167 NLOSv 42.679 94.7568
5.1 250 85.8037 250 42.5 NLOSv 40.3958 97.3772
5.11 250 85.97 250 42.5833 NLOSv 41.3751 94.8678
5.12 250 86.1363 250 42.6667 NLOSv 46.3318 95.2007
5.13 250 86.3025 250 42.75 NLOSv 46.6385 95.9185
5.14 250 86.4688 250 42.8333 NLOSv 36.9562 95.0953
5.15 250 86.6351 250 42.9167 NLOSv 42.8685 96.256
5.16 250 86.8014 250 43 NLOSv 42.8076 95.4732
5.17 250 86.9677 250 43.0833 LOS 49.8459 92.5348
5.18 250 87.1339 250 43.1667 LOS 49.8655 92.5485
5.19 250 87.3002 250 43.25 LOS 49.8168 92.5622
5.2 250 87.4665 250 43.3333 LOS 50.1225 92.5759
5.21 250 87.6328 250 43.4167 LOS 49.519 92.5895
5.22 250 87.7991 250 43.5 LOS 50.1204 92.6031
5.23 250 87.9654 250 43.5833 LOS 50.1355 92.6166
5.24 250 88.1316 250 43.6667 LOS 49.7944 92.6302
5.25 250 88.2979 250 43.75 LOS 49.175 92.6437
5.26 250 88.4642 250 43.8333 LOS 49.086 92.6572
5.27 250 88.6305 250 43.9167 LOS 49.9095 92.6707
5.28 250 88.7968 250 44 NLOSv 36.4174 94.0577
5.29 250 88.963 250 44.0833 NLOSv 42.4832 96.4045
5.3 250 89.1293 250 44.1667 NLOSv 33.4624 96.2963
5.31 250 89.2956 250 44.25 NLOSv 40.1906 95.0704
5.32 250 89.4619 250 44.3333 NLOSv 38.3405 95.4702
5.33 250 89.6282 250 44.4167 NLOSv 36.8815 95.4978
5.34 250 89.7945 250 44.5 NLOSv 22.8962 96.6367
5.35 250 89.9607 250 44.5833 NLOSv 39.3646 97.5412
5.36 250 90.127 250 44.6667 NLOSv 39.2597 96.7633
5.37 250 90.2933 250 44.75 NLOSv 36.7526 95.6498
5.38 250 90.4596 250 44.8333 NLOSv 37.0451 95.9129
5.39 250 90.6259 250 44.9167 LOS 47.05 92.8303
5.4 250 90.7921 250 45 LOS 49.1412 92.8435
5.41 250 90.9584 250 45.0833 LOS 49.4933 92.8566
5.42 250 91.1247 250 45.1667 LOS 44.6086 92.8697
5.43 250 91.291 250 45.25 LOS 48.0116 92.8828
5.44 250 91.4573 250 45.3333 LOS 47.2499 92.8958
5.45 250 91.6236 250 45.4167 LOS 49.7556 92.9089
5.46 250 91.7898 250 45.5 LOS 49.9014 92.9219
5.47 250 91.9561 250 45.5833 LOS 45.8915 92.9349
5.48 250 92.1224 250 45.6667 LOS 46.1057 92.9478
5.49 250 92.2887 250 45.75 LOS 49.1197 92.9608
5.5 250 92.455 250 45.8333 LOS 49.3719 92.9737
5.51 250 92.6212 250 45.9167 LOS 48.9714 92.9866
5.52 250 92.7875 250 46 LOS 45.2487 92.9994
5.53 250 92.9538 250 46.0833 LOS 47.0349 93.0123
5.54 250 93.1201 250 46.1667 LOS 47.8179 93.0251
5.55 250 93.2864 250 46.25 LOS 45.8371 93.0379
5.56 250 93.4527 250 46.3333 LOS 48.0868 93.0507
5.57 250 93.6189 250 46.4167 LOS 49.8007 93.0635
5.58 250 93.7852 250 46.5 LOS 46.3904 93.0762
5.59 250 93.9515 250 46.5833 LOS 49.5308 93.0889
5.6 250 94.1178 250 46.6667 LOS 49.3553 93.1016
5.61 250 94.2841 250 46.75 LOS 49.5321 93.1143
5.62 250 94.4503 250 46.8333 LOS 45.3259 93.1269
5.63 250 94.6166 250 46.9167 LOS 49.7511 93.1395
5.64 250 94.7829 250 47 LOS 48.9174 93.1521
5.65 250 94.9492 250 47.0833 LOS 48.5823 93.1647
5.66 250 95.1155 250 47.1667 LOS 49.5474 93.1773
5.67 250 95.2818 250 47.25 LOS 45.5998 93.1898
5.68 250 95.448 250 47.3333 LOS 45.5682 93.2023
5.69 250 95.6143 250 47.4167 LOS 45.6277 93.2148
5.7 250 95.7806 250 47.5 LOS 48.9016 93.2273
5.71 250 95.9469 250 47.5833 LOS 47.8204 93.2397
5.72 250 96.1132 250 47.6667 LOS 44.6092 93.2522
5.73 250 96.2794 250 47.75 LOS 49.2489 93.2646
5.74 250 96.4457 250 47.8333 LOS 49.8678 93.277
5.75 250 96.612 250 47.9167 LOS 45.0196 93.2893
5.76 250 96.7783 250 48 LOS 48.7744 93.3017
5.77 250 96.9446 250 48.0833 LOS 45.9335 93.314
5.78 250 97.1109 250 48.1667 LOS 47.2979 93.3263
5.79 250 97.2771 250 48.25 LOS 49.05 93.3386
5.8 250 97.4434 250 48.3333 LOS 48.4202 93.3508
5.81 250 97.6097 250 48.4167 LOS 47.9487 93.3631
5.82 250 97.776 250 48.5 LOS 45.2173 93.3753
5.83 250 97.9423 250 48.5833 LOS 47.8861 93.3875
5.84 250 98.1085 250 48.6667 LOS 44.6158 93.3997
5.85 250 98.2748 250 48.75 LOS 48.5925 93.4118
5.86 250 98.4411 250 48.8333 LOS 44.5857 93.424
5.87 250 98.6074 250 48.9167 LOS 49.205 93.4361
5.88 250 98.7737 250 49 LOS 46.2725 93.4482
5.89 250 98.94 250 49.0833 LOS 48.9716 93.4602
5.9 250 99.1062 250 49.1667 LOS 47.2691 93.4723
5.91 250 99.2725 250 49.25 LOS 46.4307 93.4843
5.92 250 99.4388 250 49.3333 LOS 45.739 93.4964
5.93 250 99.6051 250 49.4167 LOS 46.9735 93.5084
5.94 250 99.7714 250 49.5 LOS 49.0246 93.5203
5.95 250 99.9376 250 49.5833 LOS 45.3292 93.5323
5.96 250 100.104 250 49.6667 LOS 46.4039 93.5442
5.97 250 100.27 250 49.75 LOS 49.2127 93.5561
5.98 250 100.436 250 49.8333 LOS 47.6647 93.568
5.99 250 100.603 250 49.9167 LOS 48.4722 93.5799
6 250 100.769 250 50 LOS 48.997 93.5918
6.01 250 100.935 250 50.0833 LOS 48.6429 93.6036
6.02 250 101.102 250 50.1667 LOS 48.8537 93.6154
6.03 250 101.268 250 50.25 LOS 46.3542 93.6272
6.04 250 101.434 250 50.3333 LOS 48.2957 93.639
6.05 250 101.6 250 50.4167 LOS 47.7041 93.6508
6.06 250 101.767 250 50.5 LOS 44.8905 93.6625
6.07 250 101.933 250 50.5833 LOS 49.4444 93.6743
6.08 250 102.099 250 50.6667 LOS 48.4756 93.686
6.09 250 102.266 250 50.75 LOS 48.6989 93.6977
6.1 250 102.432 250 50.8333 LOS 46.1818 93.7093
6.11 250 102.598 250 50.9167 LOS 44.5535 93.721
6.12 250 102.764 250 51 LOS 47.4641 93.7326
6.13 250 102.931 250 51.0833 LOS 48.5229 93.7442
6.14 250 103.097 250 51.1667 LOS 47.6211 93.7558
6.15 250 103.263 250 51.25 LOS 48.8401 93.7674
6.16 250 103.43 250 51.3333 NLOSv 39.6785 95.8693
6.17 250 103.596 250 51.4167 NLOSv 39.9536 95.9477
6.18 250 103.762 250 51.5 NLOSv 40.652 95.6584
6.19 250 103.928 250 51.5833 NLOSv 48.4053 95.8352
6.2 250 104.095 250 51.6667 NLOSv 40.311 96.5022
6.21 250 104.261 250 51.75 NLOSv 38.7544 96.7538
6.22 250 104.427 250 51.8333 NLOSv 41.2736 96.0433
6.23 250 104.594 250 51.9167 NLOSv 40.1884 96.6773
6.24 250 104.76 250 52 NLOSv 43.0467 97.3148
6.25 250 104.926 250 52.0833 NLOSv 43.297 96.2431
6.26 250 105.092 250 52.1667 NLOSv 39.6659 98.4597
6.27 250 105.259 250 52.25 NLOSv 48.2614 95.3011
6.28 250 105.425 250 52.3333 NLOSv 35.6962 97.1479
6.29 250 105.591 250 52.4167 NLOSv 40.408 96.1888
6.3 250 105.758 250 52.5 NLOSv 46.8727 96.0852
6.31 250 105.924 250 52.5833 NLOSv 38.4502 97.9057
6.32 250 106.09 250 52.6667 NLOSv 41.9332 96.9915
6.33 250 106.256 250 52.75 NLOSv 40.9883 97.3324
6.34 250 106.423 250 52.8333 NLOSv 36.7683 96.1154
6.35 250 106.589 250 52.9167 NLOSv 43.7563 95.546
6.36 250 106.755 250 53 NLOSv 39.1399 96.5845
6.37 250 106.921 250 53.0833 NLOSv 42.1876 97.0513
6.38 250 107.088 250 53.1667 LOS 50.7113 94.0286
6.39 250 107.254 250 53.25 LOS 50.6984 94.0398
6.4 250 107.42 250 53.3333 LOS 50.6863 94.0509
6.41 250 107.587 250 53.4167 LOS 50.6774 94.062
6.42 250 107.753 250 53.5 LOS 50.6627 94.0731
6.43 250 107.919 250 53.5833 LOS 50.652 94.0842
6.44 250 108.085 250 53.6667 LOS 50.6405 94.0953
6.45 250 108.252 250 53.75 LOS 50.632 94.1063
6.46 250 108.418 250 53.8333 LOS 50.622 94.1174
6.47 250 108.584 250 53.9167 LOS 50.6109 94.1284
6.48 250 108.751 250 54 LOS 50.5974 94.1394
6.49 250 108.917 250 54.0833 NLOSv 43.9163 96.6531
6.5 250 109.083 250 54.1667 NLOSv 27.4558 96.4054
6.51 250 109.249 250 54.25 NLOSv 45.3079 96.3276
6.52 250 109.416 250 54.3333 NLOSv 45.0019 98.596
6.53 250 109.582 250 54.4167 NLOSv 45.0732 96.4326
6.54 250 109.748 250 54.5 NLOSv 42.5654 96.5892
6.55 250 109.915 250 54.5833 NLOSv 40.1676 96.2295
6.56 250 110.081 250 54.6667 NLOSv 39.8353 97.2792
6.57 250 110.247 250 54.75 NLOSv 43.7922 96.7028
6.58 250 110.413 250 54.8333 NLOSv 43.8522 95.7815
6.59 250 110.58 250 54.9167 NLOSv 43.2696 97.4779
6.6 250 110.746 250 55 LOS 49.0347 94.27
6.61 250 110.912 250 55.0833 LOS 49.2041 94.2808
6.62 250 111.079 250 55.1667 LOS 50.0285 94.2916
6.63 250 111.245 250 55.25 LOS 50.0692 94.3023
6.64 250 111.411 250 55.3333 LOS 49.687 94.3131
6.65 250 111.577 250 55.4167 LOS 49.7914 94.3238
6.66 250 111.744 250 55.5 LOS 49.4285 94.3345
6.67 250 111.91 250 55.5833 LOS 49.9346 94.3452
6.68 250 112.076 250 55.6667 LOS 49.1104 94.3559
6.69 250 112.242 250 55.75 LOS 49.2154 94.3665
6.7 250 112.409 250 55.8333 LOS 48.9573 94.3772
6.71 250 112.575 250 55.9167 LOS 49.0377 94.3878
6.72 250 112.741 250 56 LOS 49.6318 94.3984
6.73 250 112.908 250 56.0833 LOS 49.0753 94.409
6.74 250 113.074 250 56.1667 LOS 49.5988 94.4196
6.75 250 113.24 250 56.25 LOS 49.2816 94.4301
6.76 250 113.406 250 56.3333 LOS 49.0097 94.4407
6.77 250 113.573 250 56.4167 LOS 49.3897 94.4512
6.78 250 113.739 250 56.5 LOS 49.2529 94.4617
6.79 250 113.905 250 56.5833 LOS 49.0207 94.4722
6.8 250 114.072 250 56.6667 LOS 49.3449 94.4827
6.81 250 114.238 250 56.75 LOS 49.4121 94.4932
6.82 250 114.404 250 56.8333 LOS 48.6743 94.5037
6.83 250 114.57 250 56.9167 LOS 48.7699 94.5141
6.84 250 114.737 250 57 LOS 49.448 94.5245
6.85 250 114.903 250 57.0833 LOS 48.8675 94.5349
6.86 250 115.069 250 57.1667 LOS 48.7999 94.5453
6.87 250 115.236 250 57.25 LOS 48.6803 94.5557
6.88 250 115.402 250 57.3333 LOS 48.9961 94.5661
6.89 250 115.568 250 57.4167 LOS 48.9549 94.5764
6.9 250 115.734 250 57.5 LOS 48.7263 94.5868
6.91 250 115.901 250 57.5833 LOS 49.7152 94.5971
6.92 250 116.067 250 57.6667 LOS 49.7319 94.6074
6.93 250 116.233 250 57.75 LOS 48.4854 94.6177
6.94 250 116.4 250 57.8333 LOS 48.4381 94.628
6.95 250 116.566 250 57.9167 LOS 49.4075 94.6382
6.96 250 116.732 250 58 LOS 48.8848 94.6485
6.97 250 116.898 250 58.0833 LOS 49.0166 94.6587
6.98 250 117.065 250 58.1667 LOS 49.6718 94.669
6.99 250 117.231 250 58.25 LOS 49.3215 94.6792
7 250 117.397 250 58.3333 LOS 49.646 94.6894
7.01 250 117.564 250 58.4167 LOS 48.7654 94.6995
7.02 250 117.73 250 58.5 LOS 48.8985 94.7097
7.03 250 117.896 250 58.5833 LOS 49.2648 94.7198
7.04 250 118.062 250 58.6667 NLOSv 35.9079 97.4941
7.05 250 118.229 250 58.75 NLOSv 32.1179 98.383
7.06 250 118.395 250 58.8333 NLOSv 35.9334 96.4863
7.07 250 118.561 250 58.9167 NLOSv 28.0333 97.308
7.08 250 118.727 250 59 NLOSv 27.3614 97.5511
7.09 250 118.894 250 59.0833 NLOSv 34.5819 96.768
7.1 250 119.06 250 59.1667 NLOSv 27.4692 96.8951
7.11 250 119.226 250 59.25 NLOSv 36.7477 96.6915
7.12 250 119.393 250 59.3333 NLOSv 36.46 96.7305
7.13 250 119.559 250 59.4167 NLOSv 32.0651 97.711
7.14 250 119.725 250 59.5 NLOSv 24.9781 97.0376
7.15 250 119.891 250 59.5833 NLOSv 35.9199 96.8616
7.16 250 120.058 250 59.6667 NLOSv 35.7152 97.8324
7.17 250 120.224 250 59.75 NLOSv 32.0848 98.237
7.18 250 120.39 250 59.8333 NLOSv 34.6346 97.992
7.19 250 120.557 250 59.9167 NLOSv 36.8235 97.1571
7.2 250 120.723 250 60 NLOSv 35.8222 97.7537
7.21 250 120.889 250 60.0833 NLOSv 42.2207 97.1701
7.22 250 121.055 250 60.1667 NLOSv 34.9771 97.3687
7.23 250 121.222 250 60.25 NLOSv 36.8167 97.7597
7.24 250 121.388 250 60.3333 NLOSv 37.8073 97.1307
7.25 250 121.554 250 60.4167 NLOSv 38.5007 96.8969
7.26 250 121.721 250 60.5 NLOSv 37.7714 97.5585
7.27 250 121.887 250 60.5833 NLOSv 30.8352 97.6301
7.28 250 122.053 250 60.6667 NLOSv 30.5001 98.0873
7.29 250 122.219 250 60.75 NLOSv 38.8594 97.0465
7.3 250 122.386 250 60.8333 NLOSv 36.0987 98.5988
7.31 250 122.552 250 60.9167 NLOSv 32.1013 97.2813
7.32 250 122.718 250 61 NLOSv 32.9182 97.9821
7.33 250 122.885 250 61.0833 NLOSv 21.8508 96.2981
7.34 250 123.051 250 61.1667 NLOSv 25.3785 96.5259
7.35 250 123.217 250 61.25 NLOSv 28.0781 97.505
7.36 250 123.383 250 61.3333 NLOSv 26.4937 98.0533
7.37 250 123.55 250 61.4167 LOS 46.1475 95.0568
7.38 250 123.716 250 61.5 LOS 47.4864 95.0664
7.39 250 123.882 250 61.5833 LOS 50.0861 95.0761
7.4 250 124.048 250 61.6667 LOS 45.5668 95.0857
7.41 250 124.215 250 61.75 LOS 46.1723 95.0954
7.42 250 124.381 250 61.8333 LOS 43.6925 95.105
7.43 250 124.547 250 61.9167 LOS 47.6373 95.1146
7.44 250 124.714 250 62 LOS 45.5054 95.1242
7.45 250 124.88 250 62.0833 LOS 47.2949 95.1338
7.46 250 125.046 250 62.1667 LOS 48.756 95.1434
7.47 250 125.212 250 62.25 LOS 48.7034 95.1529
7.48 250 125.379 250 62.3333 LOS 43.0801 95.1625
7.49 250 125.545 250 62.4167 LOS 48.3695 95.172
7.5 250 125.711 250 62.5 LOS 48.6797 95.1815
7.51 250 125.878 250 62.5833 LOS 47.4044 95.1911
7.52 250 126.044 250 62.6667 LOS 47.0995 95.2006
7.53 250 126.21 250 62.75 LOS 48.8908 95.21
7.54 250 126.376 250 62.8333 LOS 48.3112 95.2195
7.55 250 126.543 250 62.9167 LOS 49.1963 95.229
7.56 250 126.709 250 63 LOS 44.0718 95.2384
7.57 250 126.875 250 63.0833 LOS 46.6247 95.2479
7.58 250 127.042 250 63.1667 LOS 45.6956 95.2573
7.59 250 127.208 250 63.25 NLOSv 31.6895 98.4856
7.6 250 127.374 250 63.3333 NLOSv 30.1391 97.3455
7.61 250 127.54 250 63.4167 NLOSv 33.9967 98.0248
7.62 250 127.707 250 63.5 NLOSv 39.5197 97.1337
7.63 250 127.873 250 63.5833 NLOSv 33.7954 97.9613
7.64 250 128.039 250 63.6667 NLOSv 36.8283 99.0162
7.65 250 128.206 250 63.75 NLOSv 20.3855 97.954
7.66 250 128.372 250 63.8333 NLOSv 31.6437 99.2141
7.67 250 128.538 250 63.9167 NLOSv 22.509 97.9993
7.68 250 128.704 250 64 NLOSv 35.4604 99.5808
7.69 250 128.871 250 64.0833 NLOSv 31.5046 99.4469
7.7 250 129.037 250 64.1667 NLOSv 36.3653 98.4048
7.71 250 129.203 250 64.25 NLOSv 33.4704 100.62
7.72 250 129.37 250 64.3333 NLOSv 27.0626 99.628
7.73 250 129.536 250 64.4167 NLOSv 35.0266 97.4183
7.74 250 129.702 250 64.5 NLOSv 33.673 98.5747
7.75 250 129.868 250 64.5833 NLOSv 36.8174 96.8466
7.76 250 130.035 250 64.6667 NLOSv 37.1844 98.0517
7.77 250 130.201 250 64.75 NLOSv 37.2098 98.0347
7.78 250 130.367 250 64.8333 NLOSv 33.8885 99.51
7.79 250 130.533 250 64.9167 NLOSv 35.3138 97.8463
7.8 250 130.7 250 65 NLOSv 39.5174 98.5826
7.81 250 130.866 250 65.0833 NLOSv 39.1819 97.7475
7.82 250 131.032 250 65.1667 NLOSv 32.9681 99.1545
7.83 250 131.199 250 65.25 NLOSv 37.1199 98.2389
7.84 250 131.365 250 65.3333 NLOSv 35.5454 97.8131
7.85 250 131.531 250 65.4167 NLOSv 32.4761 97.7349
7.86 250 131.697 250 65.5 NLOSv 37.9881 97.2713
7.87 250 131.864 250 65.5833 NLOSv 35.4419 97.7591
7.88 250 132.03 250 65.6667 NLOSv 39.8442 97.8901
7.89 250 132.196 250 65.75 NLOSv 39.6461 97.4854
7.9 250 132.363 250 65.8333 NLOSv 37.5517 99.0601
7.91 250 132.529 250 65.9167 NLOSv 34.3248 97.9254
7.92 250 132.695 250 66 NLOSv 36.5394 99.3366
7.93 250 132.861 250 66.0833 NLOSv 30.1753 98.0081
7.94 250 133.028 250 66.1667 NLOSv 27.037 99.4958
7.95 250 133.194 250 66.25 NLOSv 39.9311 98.8028
7.96 250 133.36 250 66.3333 NLOSv 27.5685 100.686
7.97 250 133.527 250 66.4167 NLOSv 38.69 98.6296
7.98 250 133.693 250 66.5 NLOSv 36.3468 98.7365
7.99 250 133.859 250 66.5833 NLOSv 36.9481 97.8059
8 250 134.025 250 66.6667 NLOSv 39.9062 97.792
8.01 250 134.192 250 66.75 NLOSv 28.6894 97.4762
8.02 250 134.358 250 66.8333 NLOSv 35.2696 97.6375
8.03 250 134.524 250 66.9167 NLOSv 35.3346 97.6524
8.04 250 134.691 250 67 NLOSv 22.9338 98.132
8.05 250 134.857 250 67.0833 NLOSv 27.7089 97.1042
8.06 250 135.023 250 67.1667 NLOSv 24.499 97.7562
8.07 250 135.189 250 67.25 NLOSv 34.4957 98.4304
8.08 250 135.356 250 67.3333 NLOSv 27.6238 98.5434
8.09 250 135.522 250 67.4167 NLOSv 34.2469 98.2691
8.1 250 135.688 250 67.5 NLOSv 31.0357 98.4292
8.11 250 135.855 250 67.5833 NLOSv 37.7992 99.1734
8.12 250 136.021 250 67.6667 NLOSv 38.1448 98.2412
8.13 250 136.187 250 67.75 NLOSv 36.8002 99.238
8.14 250 136.353 250 67.8333 NLOSv 24.8099 98.0627
8.15 250 136.52 250 67.9167 NLOSv 37.0013 98.6275
8.16 250 136.686 250 68 NLOSv 39.356 101.038
8.17 250 136.852 250 68.0833 NLOSv 39.6631 99.0913
8.18 250 137.018 250 68.1667 NLOSv 38.5124 97.6368
8.19 250 137.185 250 68.25 NLOSv 23.7836 98.8142
8.2 250 137.351 250 68.3333 NLOSv 31.593 100.466
8.21 250 137.517 250 68.4167 NLOSv 25.2482 98.8209
8.22 250 137.684 250 68.5 NLOSv 24.0926 99.4812
8.23 250 137.85 250 68.5833 NLOSv 40.4165 98.8124
8.24 250 138.016 250 68.6667 NLOSv 27.1261 97.3583
8.25 250 138.182 250 68.75 NLOSv 31.2485 99.0751
8.26 250 138.349 250 68.8333 NLOSv 32.5664 97.3071
8.27 250 138.515 250 68.9167 NLOSv 39.8835 99.1894
8.28 250 138.681 250 69 NLOSv 36.3204 99.0205
8.29 250 138.848 250 69.0833 NLOSv 25.9152 98.8585
8.3 250 139.014 250 69.1667 NLOSv 32.9317 97.6139
8.31 250 139.18 250 69.25 NLOSv 36.6317 98.3102
8.32 250 139.346 250 69.3333 NLOSv 38.7309 97.2026
8.33 250 139.513 250 69.4167 NLOSv 35.5371 99.2293
8.34 250 139.679 250 69.5 NLOSv 36.9842 98.7185
8.35 250 139.845 250 69.5833 NLOSv 34.7473 99.9955
8.36 250 140.012 250 69.6667 NLOSv 39.3042 98.5203
8.37 250 140.178 250 69.75 NLOSv 41.6276 98.6354
8.38 250 140.344 250 69.8333 NLOSv 32.2222 98.7304
8.39 250 140.51 250 69.9167 NLOSv 30.3874 99.293
8.4 250 140.677 250 70 NLOSv 37.6589 99.4457
8.41 250 140.843 250 70.0833 NLOSv 31.538 97.552
8.42 250 141.009 250 70.1667 NLOSv 32.7072 97.8602
8.43 250 141.176 250 70.25 NLOSv 31.0699 98.9847
8.44 250 141.342 250 70.3333 NLOSv 30.7423 97.8088
8.45 250 141.508 250 70.4167 NLOSv 40.1747 98.4597
8.46 250 141.674 250 70.5 NLOSv 41.8937 98.0851
8.47 250 141.841 250 70.5833 NLOSv 32.7575 97.6959
8.48 250 142.007 250 70.6667 NLOSv 33.2847 99.9473
8.49 250 142.173 250 70.75 NLOSv 36.1175 98.4041
8.5 250 142.339 250 70.8333 NLOSv 38.3984 98.968
8.51 250 142.506 250 70.9167 NLOSv 39.6254 100.392
8.52 250 142.672 250 71 NLOSv 28.515 100.081
8.53 250 142.838 250 71.0833 NLOSv 25.4575 98.9394
8.54 250 143.005 250 71.1667 NLOSv 35.4642 97.918
8.55 250 143.171 250 71.25 NLOSv 33.6618 97.5321
8.56 250 143.337 250 71.3333 NLOSv 42.4296 98.3313
8.57 250 143.503 250 71.4167 NLOSv 30.8275 99.8134
8.58 250 143.67 250 71.5 LOS 46.8085 96.1428
8.59 250 143.836 250 71.5833 LOS 47.5525 96.1511
8.6 250 144.002 250 71.6667 LOS 47.5753 96.1595
8.61 250 144.169 250 71.75 LOS 46.4724 96.1678
8.62 250 144.335 250 71.8333 LOS 47.7233 96.1761
8.63 250 144.501 250 71.9167 LOS 46.2069 96.1844
8.64 250 144.667 250 72 LOS 48.2046 96.1927
8.65 250 144.834 250 72.0833 LOS 46.9036 96.2009
8.66 250 145 250 72.1667 LOS 46.7832 96.2092
8.67 250 145.166 250 72.25 LOS 46.6155 96.2174
8.68 250 145.333 250 72.3333 LOS 46.8369 96.2257
8.69 250 145.499 250 72.4167 LOS 47.1828 96.2339
8.7 250 145.665 250 72.5 LOS 46.0565 96.2422
8.71 250 145.831 250 72.5833 LOS 46.5425 96.2504
8.72 250 145.998 250 72.6667 LOS 46.6318 96.2586
8.73 250 146.164 250 72.75 LOS 46.1513 96.2668
8.74 250 146.33 250 72.8333 LOS 47.2212 96.275
8.75 250 146.497 250 72.9167 LOS 46.8727 96.2832
8.76 250 146.663 250 73 LOS 46.4154 96.2913
8.77 250 146.829 250 73.0833 LOS 47.6529 96.2995
8.78 250 146.995 250 73.1667 LOS 47.4771 96.3076
8.79 250 147.162 250 73.25 LOS 46.511 96.3158
8.8 250 147.328 250 73.3333 NLOSv 32.7483 100.699
8.81 250 147.494 250 73.4167 NLOSv 36.9175 98.1251
8.82 250 147.661 250 73.5 NLOSv 33.4262 98.5187
8.83 250 147.827 250 73.5833 NLOSv 35.3858 98.6124
8.84 250 147.993 250 73.6667 NLOSv 34.6372 98.3043
